code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,table,endpoint,topic
SAPCE2-22,50000,Vermont,2000,Dollars,0,1130,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2001,Dollars,0,1272,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2002,Dollars,0,1232,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2003,Dollars,0,1279,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2004,Dollars,0,1303,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2005,Dollars,0,1397,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2006,Dollars,0,1596,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2007,Dollars,0,1577,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2008,Dollars,0,1777,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2009,Dollars,0,1908,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2010,Dollars,0,2014,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2011,Dollars,0,2212,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2012,Dollars,0,2382,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2013,Dollars,0,2405,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2014,Dollars,0,2397,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2015,Dollars,0,2395,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2016,Dollars,0,2463,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2017,Dollars,0,2469,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2018,Dollars,0,2527,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2019,Dollars,0,2585,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2020,Dollars,0,2726,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2021,Dollars,0,2703,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,50000,Vermont,2022,Dollars,0,2992,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,1997,Dollars,0,155,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,1998,Dollars,0,212,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,1999,Dollars,0,234,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2000,Dollars,0,258,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2001,Dollars,0,297,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2002,Dollars,0,352,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2003,Dollars,0,380,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2004,Dollars,0,365,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2005,Dollars,0,373,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2006,Dollars,0,456,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2007,Dollars,0,468,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2008,Dollars,0,647,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2009,Dollars,0,644,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2010,Dollars,0,668,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2011,Dollars,0,698,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2012,Dollars,0,796,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2013,Dollars,0,742,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2014,Dollars,0,764,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2015,Dollars,0,740,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2016,Dollars,0,810,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2017,Dollars,0,778,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2018,Dollars,0,872,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2019,Dollars,0,808,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2020,Dollars,0,1111,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2021,Dollars,0,865,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,51000,Virginia,2022,Dollars,0,1074,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,1997,Dollars,0,442,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,1998,Dollars,0,531,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,1999,Dollars,0,572,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2000,Dollars,0,589,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2001,Dollars,0,622,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2002,Dollars,0,699,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2003,Dollars,0,736,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2004,Dollars,0,734,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2005,Dollars,0,719,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2006,Dollars,0,819,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2007,Dollars,0,828,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2008,Dollars,0,948,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2009,Dollars,0,984,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2010,Dollars,0,1017,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2011,Dollars,0,1118,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2012,Dollars,0,1279,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2013,Dollars,0,1324,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2014,Dollars,0,1411,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2015,Dollars,0,1410,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2016,Dollars,0,1566,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2017,Dollars,0,1505,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2018,Dollars,0,1601,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
SAPCE2-22,53000,Washington,2019,Dollars,0,1675,SAPCE2,22,Per capita personal consumption expenditures: Final consumption expenditures of nonprofit institutions serving households (NPISHs)
